CustomerID,Recency,Frequency,Monetary,Cluster,Segment_Label
16910,3,8,1510.06,3,Champions
16911,635,2,255.25,2,Lost Customers
16912,28,15,4480.31,3,Champions
16913,289,3,423.90999999999997,2,Lost Customers
16914,35,1,208.46,0,Promising
16915,8,11,1543.18,3,Champions
16916,23,4,925.32,0,Promising
16917,276,2,1857.83,1,At Risk
16918,49,16,3213.29,3,Champions
16919,155,24,4927.56,3,Champions
16920,410,1,355.45,2,Lost Customers
16921,60,3,446.67,0,Promising
16922,572,1,611.08,2,Lost Customers
16923,11,32,13378.36,3,Champions
16924,20,3,846.75,0,Promising
16925,539,1,125.65,2,Lost Customers
16926,370,5,1191.1,1,At Risk
16927,115,3,543.05,1,At Risk
16928,79,29,3996.98,3,Champions
16929,3,7,1295.39,0,Promising
16930,25,3,380.55,0,Promising
16931,4,23,5081.57,3,Champions
16932,52,3,440.71,0,Promising
16933,0,9,3181.25,3,Champions
16934,54,6,2110.9900000000002,1,At Risk
16935,381,3,535.1,2,Lost Customers
16936,25,2,551.17,0,Promising
16937,498,1,202.1,2,Lost Customers
16938,8,9,7043.18,3,Champions
16939,488,3,449.0,2,Lost Customers
16940,51,8,6427.66,3,Champions
16941,611,1,33.0,2,Lost Customers
16942,12,9,1920.59,3,Champions
16943,211,5,1299.49,1,At Risk
16944,609,1,101.36,2,Lost Customers
16945,21,33,8548.16,3,Champions
16946,382,5,1222.04,1,At Risk
16947,235,5,955.21,1,At Risk
16948,138,7,868.77,1,At Risk
16949,3,6,1286.27,0,Promising
16950,56,10,3612.37,3,Champions
16951,134,3,1277.75,1,At Risk
16952,108,5,798.78,1,At Risk
16953,29,1,20.8,2,Lost Customers
16954,0,20,6081.88,3,Champions
16955,184,6,1120.31,1,At Risk
16956,17,1,308.74,0,Promising
16957,238,2,416.64,2,Lost Customers
16958,434,1,809.44,2,Lost Customers
16959,86,1,117.35000000000001,2,Lost Customers
16960,38,8,2043.43,1,At Risk
16961,115,3,794.56,1,At Risk
16962,409,1,251.04,2,Lost Customers
16963,186,1,110.55000000000001,2,Lost Customers
16964,732,2,207.85,2,Lost Customers
16965,226,1,201.19,2,Lost Customers
16966,7,7,2154.97,3,Champions
16967,188,1,319.02,2,Lost Customers
16968,3,2,439.43,0,Promising
16969,38,3,650.41,0,Promising
16970,625,1,71.4,2,Lost Customers
16971,37,1,357.21,0,Promising
16972,382,2,786.25,2,Lost Customers
16973,385,1,127.0,2,Lost Customers
16974,522,2,365.5,2,Lost Customers
16975,422,3,926.12,1,At Risk
16976,266,1,251.51999999999998,2,Lost Customers
16977,394,4,496.0,2,Lost Customers
16978,77,3,768.88,1,At Risk
16979,3,9,2859.74,3,Champions
16980,254,3,1473.3300000000002,1,At Risk
16982,60,1,384.06,2,Lost Customers
16983,12,11,3546.73,3,Champions
16984,87,9,10754.8,3,Champions
16985,16,23,10923.16,3,Champions
16986,29,11,4888.75,3,Champions
16987,2,11,2535.9,3,Champions
16988,4,2,382.67,0,Promising
16989,6,6,1133.25,0,Promising
16990,218,2,344.0,2,Lost Customers
16991,420,1,1041.21,2,Lost Customers
16992,10,13,5476.5,3,Champions
16993,463,2,1950.9499999999998,1,At Risk
16996,29,9,2123.61,3,Champions
16997,287,3,702.0,1,At Risk
16998,149,5,402.0,1,At Risk
16999,22,2,484.82,0,Promising
17000,395,2,406.3,2,Lost Customers
17001,0,19,6640.8,3,Champions
17002,85,7,2571.55,1,At Risk
17003,401,4,830.16,1,At Risk
17004,45,4,2425.16,1,At Risk
17005,470,2,742.36,2,Lost Customers
17006,4,8,1636.32,3,Champions
17007,50,7,1120.1,1,At Risk
17008,428,1,81.36,2,Lost Customers
17009,550,1,242.06,2,Lost Customers
17010,17,1,195.36,0,Promising
17011,29,3,671.7,0,Promising
17012,724,1,384.16,2,Lost Customers
17014,7,3,586.33,0,Promising
17015,28,3,1842.56,0,Promising
17016,576,1,552.4,2,Lost Customers
17017,2,29,12576.99,3,Champions
17018,40,6,2287.7,1,At Risk
17019,10,11,3653.38,3,Champions
17020,541,2,935.62,2,Lost Customers
17021,441,6,1182.22,1,At Risk
17022,30,2,260.0,0,Promising
17023,416,3,800.18,1,At Risk
17024,44,3,95.85,0,Promising
17025,60,5,1349.67,1,At Risk
17026,184,3,175.82999999999998,2,Lost Customers
17027,78,9,1327.1100000000001,1,At Risk
17028,580,3,1593.83,1,At Risk
17029,110,7,2137.3,1,At Risk
17030,63,1,146.87,2,Lost Customers
17031,11,6,2773.85,3,Champions
17032,547,8,3004.6,1,At Risk
17033,85,4,1332.79,1,At Risk
17034,15,5,1283.92,0,Promising
17035,245,4,613.59,1,At Risk
17036,382,1,176.9,2,Lost Customers
17037,87,1,1267.32,0,Promising
17038,29,2,743.17,0,Promising
17039,603,1,1954.99,2,Lost Customers
17040,137,2,463.25,2,Lost Customers
17041,26,6,1686.28,0,Promising
17042,2,5,1044.3799999999999,0,Promising
17043,31,8,2616.55,3,Champions
17044,24,12,11962.3,3,Champions
17045,112,5,827.6800000000001,1,At Risk
17046,156,5,1906.07,1,At Risk
17047,84,6,2289.23,1,At Risk
17048,117,7,2071.68,1,At Risk
17049,2,19,9947.48,3,Champions
17050,95,11,4691.79,1,At Risk
17051,193,4,714.39,1,At Risk
17052,27,1,413.75,0,Promising
17053,130,1,498.48,2,Lost Customers
17054,27,5,1356.33,0,Promising
17055,445,1,239.55,2,Lost Customers
17056,737,1,128.60000000000002,2,Lost Customers
17057,595,1,294.74,2,Lost Customers
17058,81,3,1179.89,1,At Risk
17059,29,9,4880.17,3,Champions
17060,265,1,234.24,2,Lost Customers
17061,73,11,5232.2300000000005,3,Champions
17062,313,6,913.79,1,At Risk
17063,20,13,3638.53,3,Champions
17064,58,3,859.35,0,Promising
17065,637,2,194.7,2,Lost Customers
17066,725,1,228.34,2,Lost Customers
17067,724,3,454.54,2,Lost Customers
17068,11,47,8994.93,3,Champions
17069,27,14,5517.2300000000005,3,Champions
17070,113,2,445.32,2,Lost Customers
17071,27,13,3801.2000000000003,3,Champions
17072,624,1,282.05,2,Lost Customers
17073,17,4,1446.09,0,Promising
17074,562,1,203.05,2,Lost Customers
17075,17,10,2241.73,3,Champions
17076,35,6,1242.75,1,At Risk
17077,577,1,306.0,2,Lost Customers
17078,35,2,378.2,0,Promising
17079,77,1,118.80000000000001,2,Lost Customers
17080,21,7,957.53,0,Promising
17081,24,6,964.39,0,Promising
17082,32,6,4732.03,3,Champions
17083,108,9,4049.79,1,At Risk
17084,34,3,5202.97,1,At Risk
17085,122,28,7891.41,3,Champions
17086,6,6,2050.08,0,Promising
17087,737,1,221.53,2,Lost Customers
17088,27,4,1991.01,0,Promising
17089,385,1,128.45,2,Lost Customers
17090,3,13,3149.48,3,Champions
17091,2,19,7517.650000000001,3,Champions
17092,49,11,5594.96,3,Champions
17093,592,1,235.88,2,Lost Customers
17094,321,2,402.20000000000005,2,Lost Customers
17095,22,7,2572.25,3,Champions
17096,14,11,3759.18,3,Champions
17097,1,9,1165.73,3,Champions
17098,381,3,591.0699999999999,2,Lost Customers
17099,532,1,582.17,2,Lost Customers
17100,17,2,971.74,0,Promising
17101,9,7,2507.05,3,Champions
17102,261,1,25.5,2,Lost Customers
17103,721,1,424.3,2,Lost Customers
17104,423,1,474.03,2,Lost Customers
17105,158,2,665.78,2,Lost Customers
17106,388,1,491.23,2,Lost Customers
17107,32,10,16075.42,3,Champions
17108,663,1,174.95,2,Lost Customers
17109,28,8,1295.46,1,At Risk
17110,164,3,510.7,2,Lost Customers
17111,46,2,476.58,0,Promising
17112,502,1,205.17,2,Lost Customers
17113,573,6,2322.59,1,At Risk
17114,5,8,808.62,0,Promising
17115,7,7,2761.4900000000002,3,Champions
17116,647,1,389.78,2,Lost Customers
17117,287,1,116.19999999999999,2,Lost Customers
17118,317,1,157.02,2,Lost Customers
17119,2,2,606.91,0,Promising
17120,232,1,307.46,2,Lost Customers
17121,402,1,314.74,2,Lost Customers
17122,118,4,570.5,1,At Risk
17123,161,3,977.17,1,At Risk
17124,184,1,298.89,2,Lost Customers
17125,49,1,259.35,2,Lost Customers
17126,151,9,2070.44,1,At Risk
17127,428,5,1155.0300000000002,1,At Risk
17128,334,1,157.09,2,Lost Customers
17129,519,1,31.85,2,Lost Customers
17131,4,5,2463.17,0,Promising
17132,451,2,1272.8,1,At Risk
17133,15,12,14622.33,3,Champions
17134,106,3,637.1,1,At Risk
17135,15,10,1738.58,3,Champions
17136,661,1,231.68,2,Lost Customers
17137,415,6,1133.63,1,At Risk
17138,275,7,4417.27,1,At Risk
17139,15,25,19584.46,3,Champions
17140,246,1,465.32,2,Lost Customers
17141,417,4,754.33,1,At Risk
17142,238,4,1283.75,1,At Risk
17143,416,2,924.11,2,Lost Customers
17144,0,2,984.57,0,Promising
17145,512,4,3120.91,1,At Risk
17146,105,13,5860.24,3,Champions
17147,22,9,3199.95,3,Champions
17148,51,1,124.88,2,Lost Customers
17149,450,1,143.10000000000002,2,Lost Customers
17150,376,6,1375.65,1,At Risk
17151,734,1,231.90000000000003,2,Lost Customers
17152,194,4,2016.5,1,At Risk
17153,23,1,213.78,0,Promising
17154,74,1,329.34,2,Lost Customers
17155,17,7,892.46,0,Promising
17156,491,1,591.87,2,Lost Customers
17157,7,19,5151.9,3,Champions
17158,31,5,1980.0,1,At Risk
17159,21,5,2099.59,0,Promising
17160,30,17,10209.16,3,Champions
17161,443,1,856.01,2,Lost Customers
17162,28,10,1715.46,3,Champions
17163,21,4,699.78,0,Promising
17164,32,7,2467.35,1,At Risk
17165,283,6,1794.32,1,At Risk
17166,38,2,206.34,0,Promising
17167,379,3,867.11,1,At Risk
17168,498,1,400.2,2,Lost Customers
17169,57,3,1156.73,0,Promising
17170,373,2,178.68,2,Lost Customers
17171,288,2,384.59,2,Lost Customers
17172,78,3,956.5699999999999,1,At Risk
17173,4,8,3766.6,3,Champions
17174,217,1,59.9,2,Lost Customers
17175,43,4,1443.69,1,At Risk
17176,201,3,902.3199999999999,1,At Risk
17177,504,1,119.5,2,Lost Customers
17178,730,1,436.71,2,Lost Customers
17179,177,6,1507.26,1,At Risk
17180,55,11,2256.98,1,At Risk
17181,56,3,309.85,0,Promising
17182,422,2,321.3,2,Lost Customers
17183,7,6,3347.31,3,Champions
17184,568,2,198.41000000000003,2,Lost Customers
17185,591,3,229.46,2,Lost Customers
17186,46,2,144.0,0,Promising
17187,226,2,467.71,2,Lost Customers
17188,10,13,4592.93,3,Champions
17189,105,5,957.63,1,At Risk
17190,58,7,1743.04,1,At Risk
17191,27,15,4325.9400000000005,3,Champions
17192,535,1,77.83,2,Lost Customers
17193,35,9,2310.04,1,At Risk
17194,273,3,812.5,1,At Risk
17195,654,1,562.98,2,Lost Customers
17196,427,1,352.9,2,Lost Customers
17197,29,1,1013.01,0,Promising
17198,23,3,692.22,0,Promising
17199,581,1,145.12,2,Lost Customers
17200,386,4,356.71,2,Lost Customers
17201,53,4,1242.04,1,At Risk
17202,420,1,160.65,2,Lost Customers
17203,35,10,5575.88,3,Champions
17204,174,9,5504.6900000000005,1,At Risk
17205,53,3,999.35,0,Promising
17206,52,1,204.24,2,Lost Customers
17207,651,1,303.21999999999997,2,Lost Customers
17208,395,1,115.35,2,Lost Customers
17209,648,3,611.6,2,Lost Customers
17210,392,1,253.37,2,Lost Customers
17211,26,13,3773.35,3,Champions
17212,252,3,794.41,1,At Risk
17213,39,13,4869.400000000001,3,Champions
17214,59,6,1069.1200000000001,1,At Risk
17215,463,1,186.15,2,Lost Customers
17216,553,1,65.05,2,Lost Customers
17217,233,2,218.0,2,Lost Customers
17218,3,18,3900.14,3,Champions
17219,31,2,259.13,0,Promising
17220,23,21,4481.75,3,Champions
17221,6,5,978.52,0,Promising
17222,64,6,1605.01,1,At Risk
17223,309,3,580.6899999999999,2,Lost Customers
17224,500,1,100.86,2,Lost Customers
17225,581,1,131.15,2,Lost Customers
17226,308,3,900.12,1,At Risk
17227,18,12,1879.78,3,Champions
17228,15,13,2821.29,3,Champions
17229,95,2,318.76,2,Lost Customers
17230,263,18,9924.95,3,Champions
17231,11,25,7197.04,3,Champions
17232,2,2,421.52,0,Promising
17233,34,3,560.86,0,Promising
17234,182,1,149.89000000000001,2,Lost Customers
17235,24,8,1562.98,1,At Risk
17236,12,12,1929.26,3,Champions
17237,10,4,1002.08,0,Promising
17238,2,32,7413.01,3,Champions
17239,312,4,1189.45,1,At Risk
17240,595,1,130.6,2,Lost Customers
17241,384,12,2744.14,1,At Risk
17242,107,5,2889.28,1,At Risk
17243,0,69,20632.96,3,Champions
17244,52,5,1826.04,1,At Risk
17245,204,2,371.63,2,Lost Customers
17246,546,2,38.92,2,Lost Customers
17247,14,1,282.19,0,Promising
17248,119,2,546.16,2,Lost Customers
17249,428,1,68.03,2,Lost Customers
17250,3,2,384.52,0,Promising
17251,362,3,812.4300000000001,1,At Risk
17252,116,2,353.86,2,Lost Customers
17253,17,1,178.26,0,Promising
17254,4,3,470.73,0,Promising
17255,40,4,799.13,0,Promising
17256,106,5,498.93,1,At Risk
17257,435,2,192.73,2,Lost Customers
17258,396,2,417.3,2,Lost Customers
17259,147,6,1507.7,1,At Risk
17260,410,1,120.95,2,Lost Customers
17261,509,1,230.44,2,Lost Customers
17262,51,11,2488.76,1,At Risk
17263,207,1,63.440000000000005,2,Lost Customers
17264,423,1,279.59,2,Lost Customers
17265,138,2,562.9,2,Lost Customers
17266,1,5,517.73,0,Promising
17267,126,2,317.62,2,Lost Customers
17268,107,11,1733.8899999999999,1,At Risk
17269,385,1,537.46,2,Lost Customers
17270,468,2,604.4,2,Lost Customers
17271,735,1,210.39,2,Lost Customers
17272,41,4,2148.63,1,At Risk
17273,423,1,141.12,2,Lost Customers
17274,34,2,577.38,0,Promising
17275,382,1,114.52,2,Lost Customers
17276,401,1,508.39,2,Lost Customers
17277,227,2,1065.3500000000001,1,At Risk
17278,240,2,271.24,2,Lost Customers
17279,57,1,187.82999999999998,2,Lost Customers
17280,437,1,118.85999999999999,2,Lost Customers
17281,373,6,797.8499999999999,1,At Risk
17282,129,5,2339.66,1,At Risk
17283,378,1,188.46,2,Lost Customers
17284,59,8,2793.16,1,At Risk
17285,627,2,428.34,2,Lost Customers
17286,21,3,395.48,0,Promising
17287,25,21,3889.26,3,Champions
17288,8,11,2499.98,3,Champions
17289,31,9,2079.39,3,Champions
17290,3,8,1501.44,3,Champions
17291,307,1,550.8000000000001,2,Lost Customers
17292,471,2,271.75,2,Lost Customers
17293,7,17,3774.23,3,Champions
17294,668,2,467.78999999999996,2,Lost Customers
17295,28,3,556.95,0,Promising
17296,729,1,338.13,2,Lost Customers
17297,16,1,131.78,0,Promising
17298,100,5,957.5600000000001,1,At Risk
17299,11,6,1016.08,0,Promising
17300,390,2,393.64,2,Lost Customers
17301,20,2,330.43,0,Promising
17302,14,5,1135.63,0,Promising
17303,360,1,250.04,2,Lost Customers
17304,533,1,111.5,2,Lost Customers
17305,648,1,2135.46,2,Lost Customers
17306,10,21,9782.35,3,Champions
17307,394,11,3999.8900000000003,1,At Risk
17308,392,2,4511.76,1,At Risk
17309,94,3,330.59000000000003,2,Lost Customers
17310,386,2,1025.1,2,Lost Customers
17311,77,6,3566.56,1,At Risk
17312,138,3,644.3,1,At Risk
17313,30,1,2328.84,0,Promising
17314,24,17,4904.43,3,Champions
17315,1,43,9650.6,3,Champions
17316,419,1,124.45,2,Lost Customers
17317,45,3,2600.34,1,At Risk
17318,724,1,164.28,2,Lost Customers
17319,668,1,29.1,2,Lost Customers
17320,99,6,2444.85,1,At Risk
17321,7,6,1741.18,0,Promising
17322,375,5,922.59,1,At Risk
17323,14,12,1565.59,3,Champions
17324,17,12,2174.82,3,Champions
17325,279,3,609.5699999999999,2,Lost Customers
17326,407,2,321.95,2,Lost Customers
17327,409,2,152.35,2,Lost Customers
17328,672,1,104.7,2,Lost Customers
17329,13,5,1004.4300000000001,0,Promising
17330,22,4,423.8,0,Promising
17331,123,1,175.2,2,Lost Customers
17332,527,5,838.27,1,At Risk
17333,85,1,494.25,2,Lost Customers
17334,301,3,635.15,2,Lost Customers
17335,383,2,508.0,2,Lost Customers
17336,471,1,81.12,2,Lost Customers
17337,150,4,2027.8700000000001,1,At Risk
17338,16,17,12142.57,3,Champions
17339,93,3,302.36,2,Lost Customers
17340,29,18,19733.55,3,Champions
17341,156,5,1376.23,1,At Risk
17342,379,4,1227.54,1,At Risk
17343,354,6,1259.94,1,At Risk
17344,45,2,468.11,0,Promising
17345,14,10,1604.68,3,Champions
17346,3,26,5176.39,3,Champions
17347,85,1,228.96,2,Lost Customers
17348,14,9,2476.41,3,Champions
17349,178,5,852.25,1,At Risk
17350,7,7,1906.041,3,Champions
17351,35,12,1988.23,3,Champions
17352,695,1,36.25,2,Lost Customers
17353,128,4,3242.0,1,At Risk
17354,50,4,3143.46,1,At Risk
17355,385,1,285.11,2,Lost Customers
17356,311,5,946.47,1,At Risk
17357,23,2,388.14,0,Promising
17358,302,5,866.05,1,At Risk
17359,10,2,284.46,0,Promising
17360,16,6,1231.3799999999999,0,Promising
17361,48,5,880.64,1,At Risk
17362,238,7,1024.04,1,At Risk
17363,394,3,940.86,1,At Risk
17364,0,28,12070.42,3,Champions
17365,12,15,8224.98,3,Champions
17366,431,2,1096.24,2,Lost Customers
17367,237,1,168.4,2,Lost Customers
17368,22,14,2826.14,3,Champions
17369,455,1,979.1999999999999,2,Lost Customers
17370,72,4,446.18,0,Promising
17371,16,6,662.55,0,Promising
17372,40,28,4377.56,3,Champions
17373,39,7,1167.5,1,At Risk
17374,218,3,727.11,1,At Risk
17375,198,4,660.55,1,At Risk
17376,70,4,453.64,0,Promising
17377,23,78,17731.11,3,Champions
17378,373,1,10.95,2,Lost Customers
17379,10,1,404.66,0,Promising
17380,433,3,645.0,2,Lost Customers
17381,8,38,36398.65,3,Champions
17382,64,8,902.28,1,At Risk
17383,3,2,309.99,0,Promising
17384,18,3,507.55,0,Promising
17385,14,1,261.11,0,Promising
17386,7,7,2812.77,3,Champions
17387,19,2,784.11,0,Promising
17388,77,11,2691.57,1,At Risk
17389,0,61,57224.68,3,Champions
17390,420,1,149.3,2,Lost Customers
17391,163,2,508.8,2,Lost Customers
17392,306,3,626.56,2,Lost Customers
17393,410,2,381.15,2,Lost Customers
17394,218,1,203.86999999999998,2,Lost Customers
17395,507,1,97.5,2,Lost Customers
17396,38,14,8409.6,3,Champions
17397,21,3,1233.18,0,Promising
17398,114,3,653.38,1,At Risk
17400,125,8,4677.05,1,At Risk
17401,540,1,114.85,2,Lost Customers
17402,4,23,4636.21,3,Champions
17403,35,2,400.57,0,Promising
17404,3,23,47781.12,3,Champions
17405,0,3,1031.41,0,Promising
17406,332,13,4202.95,1,At Risk
17407,411,1,552.9,2,Lost Customers
17408,162,3,316.09000000000003,2,Lost Customers
17409,184,10,7793.51,1,At Risk
17410,15,5,1214.72,0,Promising
17411,11,5,1425.38,0,Promising
17412,2,16,4220.22,3,Champions
17413,404,2,560.14,2,Lost Customers
17414,43,6,2249.52,1,At Risk
17415,79,1,507.84,2,Lost Customers
17416,29,22,17298.45,3,Champions
17417,548,1,164.18,2,Lost Customers
17418,41,3,670.0600000000001,0,Promising
17419,10,18,6126.25,3,Champions
17420,49,6,953.58,1,At Risk
17421,385,3,1059.41,1,At Risk
17422,15,11,3594.76,3,Champions
17423,45,3,1118.95,0,Promising
17425,18,2,759.17,0,Promising
17426,7,13,8077.77,3,Champions
17427,71,1,100.8,2,Lost Customers
17428,0,45,31466.760000000002,3,Champions
17429,127,5,1357.46,1,At Risk
17430,32,4,622.57,0,Promising
17431,312,1,403.3,2,Lost Customers
17432,17,9,1751.39,3,Champions
17433,87,2,569.96,0,Promising
17434,1,7,2373.82,3,Champions
17435,410,1,331.35,2,Lost Customers
17436,1,5,534.06,0,Promising
17437,529,1,373.17,2,Lost Customers
17438,253,5,1422.77,1,At Risk
17439,655,1,325.74,2,Lost Customers
17440,156,4,323.58,2,Lost Customers
17441,731,1,293.35,2,Lost Customers
17442,36,15,4620.3,3,Champions
17443,219,1,534.24,2,Lost Customers
17444,147,3,2940.04,1,At Risk
17446,176,2,120.9,2,Lost Customers
17447,39,2,541.53,0,Promising
17448,496,46,14556.97,3,Champions
17449,1,13,4951.15,3,Champions
17450,7,51,244944.25,3,Champions
17451,0,7,1721.4,3,Champions
17453,17,2,486.71999999999997,0,Promising
17454,191,10,1547.94,1,At Risk
17455,203,1,131.7,2,Lost Customers
17456,364,2,975.5600000000001,2,Lost Customers
17457,126,14,5984.8099999999995,3,Champions
17458,14,2,529.58,0,Promising
17459,42,2,657.3,0,Promising
17460,93,16,2157.9700000000003,1,At Risk
17461,22,3,757.46,0,Promising
17462,59,2,675.69,0,Promising
17463,15,7,2557.91,3,Champions
17464,157,3,1000.94,1,At Risk
17465,425,7,2542.79,1,At Risk
17466,9,2,763.28,0,Promising
17467,394,1,102.6,2,Lost Customers
17468,9,3,194.8,0,Promising
17469,15,17,5051.25,3,Champions
17470,44,11,2626.47,3,Champions
17471,474,1,321.65000000000003,2,Lost Customers
17472,190,4,935.1,1,At Risk
17473,408,2,607.0,2,Lost Customers
17474,599,1,1047.0,2,Lost Customers
17475,78,1,194.37,2,Lost Customers
17476,395,2,489.86,2,Lost Customers
17477,612,2,1144.3,2,Lost Customers
17478,407,2,1272.8,1,At Risk
17479,632,1,389.26000000000005,2,Lost Customers
17480,77,2,902.03,0,Promising
17481,3,4,1255.59,0,Promising
17482,486,2,778.19,2,Lost Customers
17483,64,4,591.73,0,Promising
17484,575,2,209.57,2,Lost Customers
17486,260,1,396.87,2,Lost Customers
17487,727,1,160.55,2,Lost Customers
17488,640,1,336.5,2,Lost Customers
17489,58,2,376.64,0,Promising
17490,0,9,2750.5,3,Champions
17491,0,17,5653.67,3,Champions
17492,247,3,1122.42,1,At Risk
17493,384,1,100.91000000000001,2,Lost Customers
17494,501,1,54.699999999999996,2,Lost Customers
17495,7,3,806.72,0,Promising
17496,358,4,1412.89,1,At Risk
17497,389,2,287.25,2,Lost Customers
17498,75,1,272.22,2,Lost Customers
17499,289,2,1341.39,1,At Risk
17500,16,3,1138.0,0,Promising
17501,220,2,288.6,2,Lost Customers
17502,8,4,689.1,0,Promising
17503,2,2,558.96,0,Promising
17504,205,18,9565.12,3,Champions
17505,161,5,2435.48,1,At Risk
17506,75,1,302.2,2,Lost Customers
17507,261,2,605.58,2,Lost Customers
17508,280,8,4579.23,1,At Risk
17509,57,8,6115.14,3,Champions
17510,24,2,514.56,0,Promising
17511,2,60,172132.87,3,Champions
17512,28,18,5467.820000000001,3,Champions
17513,71,3,1158.8,1,At Risk
17514,127,2,542.83,2,Lost Customers
17515,30,9,1617.46,1,At Risk
17516,14,6,957.55,0,Promising
17517,308,1,153.94,2,Lost Customers
17518,425,2,329.42,2,Lost Customers
17519,16,15,4774.17,3,Champions
17520,53,1,546.81,0,Promising
17521,29,5,1278.06,0,Promising
17522,1,5,1070.71,0,Promising
17523,10,4,652.74,0,Promising
17524,360,3,539.14,2,Lost Customers
17525,359,3,1161.9,1,At Risk
17526,4,12,3939.24,3,Champions
17527,53,4,939.37,0,Promising
17528,0,8,3628.5,3,Champions
17529,609,2,1240.25,1,At Risk
17530,0,12,2840.87,3,Champions
17531,189,3,1266.82,1,At Risk
17532,385,1,65.34,2,Lost Customers
17533,434,1,34.8,2,Lost Customers
17534,53,5,1668.83,1,At Risk
17535,279,1,164.4,2,Lost Customers
17536,176,3,364.83,2,Lost Customers
17537,29,2,897.62,0,Promising
17538,25,1,98.42,0,Promising
17539,617,4,1226.57,1,At Risk
17540,24,6,1590.6000000000001,0,Promising
17541,509,1,124.46,2,Lost Customers
17542,269,3,341.7,2,Lost Customers
17543,549,1,120.05,2,Lost Customers
17544,389,3,960.69,1,At Risk
17545,42,6,1448.54,1,At Risk
17547,375,2,727.85,2,Lost Customers
17548,233,4,731.26,1,At Risk
17549,23,2,148.86,0,Promising
17550,196,9,2547.64,1,At Risk
17551,358,1,306.84,2,Lost Customers
17552,59,12,2786.77,3,Champions
17553,129,4,3757.6,1,At Risk
17554,0,5,1952.45,0,Promising
17555,19,5,1057.74,0,Promising
17556,205,2,300.67,2,Lost Customers
17557,13,4,575.46,0,Promising
17558,392,1,259.17,2,Lost Customers
17559,512,1,167.62,2,Lost Customers
17560,94,8,1895.8,1,At Risk
17561,18,4,722.34,0,Promising
17562,13,7,1122.38,0,Promising
17563,577,2,392.38,2,Lost Customers
17564,23,3,454.01,0,Promising
17565,586,1,131.83,2,Lost Customers
17566,7,2,901.21,0,Promising
17567,6,9,4838.08,3,Champions
17568,632,1,382.79,2,Lost Customers
17569,331,1,344.14,2,Lost Customers
17570,381,1,100.0,2,Lost Customers
17571,49,5,1703.75,1,At Risk
17572,70,10,652.21,1,At Risk
17573,28,3,380.6,0,Promising
17574,242,1,185.65,2,Lost Customers
17575,666,1,171.7,2,Lost Customers
17576,7,41,8937.16,3,Champions
17577,644,2,348.75,2,Lost Customers
17578,217,7,1047.33,1,At Risk
17579,4,4,753.28,0,Promising
17580,252,5,545.27,1,At Risk
17581,0,43,17970.97,3,Champions
17582,235,5,1450.7,1,At Risk
17583,559,1,135.95,2,Lost Customers
17584,6,6,5309.42,3,Champions
17585,108,7,2093.3,1,At Risk
17586,618,1,167.4,2,Lost Customers
17587,627,1,181.66,2,Lost Customers
17588,99,7,2939.55,1,At Risk
17589,59,18,14049.87,3,Champions
17590,1,3,1479.22,0,Promising
17591,72,8,2370.07,1,At Risk
17592,738,1,148.3,2,Lost Customers
17593,3,11,8095.8,3,Champions
17594,84,4,2497.88,1,At Risk
17595,11,2,388.79,0,Promising
17596,22,13,4528.05,3,Champions
17597,213,5,3484.09,1,At Risk
17598,380,1,409.98,2,Lost Customers
17599,477,1,52.05,2,Lost Customers
17600,17,1,161.67000000000002,0,Promising
17601,238,2,421.48,2,Lost Customers
17602,1,14,7451.13,3,Champions
17603,77,4,1793.48,1,At Risk
17604,216,6,945.9300000000001,1,At Risk
17605,589,1,160.75,2,Lost Customers
17606,736,1,87.30000000000001,2,Lost Customers
17607,375,1,333.81,2,Lost Customers
17608,32,4,498.53,0,Promising
17609,40,11,1894.34,3,Champions
17610,539,5,1529.49,1,At Risk
17611,6,28,8371.98,3,Champions
17612,52,18,5394.86,3,Champions
17613,22,14,4559.150000000001,3,Champions
17614,56,1,390.07,0,Promising
17615,129,6,733.2,1,At Risk
17616,173,4,734.4,1,At Risk
17617,558,1,395.33,2,Lost Customers
17618,5,11,4073.2400000000002,3,Champions
17619,311,1,218.52,2,Lost Customers
17620,59,1,81.44,2,Lost Customers
17621,20,6,3175.12,3,Champions
17622,597,2,1130.21,2,Lost Customers
17623,32,7,2383.67,1,At Risk
17624,14,4,1568.63,0,Promising
17625,17,8,6067.8,3,Champions
17626,602,1,254.0,2,Lost Customers
17627,478,1,296.36,2,Lost Customers
17628,80,1,75.75,2,Lost Customers
17629,5,10,2455.52,3,Champions
17630,169,2,503.59999999999997,2,Lost Customers
17631,1,7,998.49,0,Promising
17633,30,7,2057.39,1,At Risk
17634,35,9,2361.9700000000003,3,Champions
17635,423,3,1265.58,1,At Risk
17636,18,1,285.56,0,Promising
17637,30,2,547.0600000000001,0,Promising
17638,646,2,842.4,2,Lost Customers
17639,275,6,615.17,1,At Risk
17640,86,6,3168.94,1,At Risk
17642,119,5,1824.49,1,At Risk
17643,372,2,439.7,2,Lost Customers
17644,0,20,6028.6,3,Champions
17646,218,12,3898.79,1,At Risk
17647,64,3,331.65999999999997,0,Promising
17648,60,5,2216.37,1,At Risk
17649,137,3,1578.89,1,At Risk
17650,20,1,166.08,0,Promising
17651,11,16,5703.52,3,Champions
17652,24,12,4867.72,3,Champions
